fixture_id,team_id,team_name,player_id,player_name,minutes_played,rating,goals,assists,shots_total,shots_on,passes_total,passes_accuracy,tackles,duels_total,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red
1044891,97,Lorient,152669,Darline Yongwa,33.0,6.5,0,0,0,0,20,15,0,0,3,2,0,2,1,0,0,D
1044891,97,Lorient,190831,Siriné Doucouré,19.0,7.2,1,0,1,1,5,4,1,0,8,3,1,0,0,0,0,F
1044891,97,Lorient,368030,Eli Junior Kroupi,19.0,7.3,0,1,1,0,4,4,0,0,1,0,0,0,0,0,0,M
1044891,97,Lorient,1960,Bonke Innocent,12.0,6.7,0,0,0,0,8,7,1,0,2,2,0,1,0,0,0,M
1044891,97,Lorient,51146,Vito Mannone,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044891,97,Lorient,162236,Formose Mendy,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044891,97,Lorient,193507,Dembo Sylla,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044891,97,Lorient,276662,Pablo Pagis,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,F
1044891,84,Nice,2274,Marcin Bułka,90.0,6.9,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,G
1044891,84,Nice,3165,Youcef Atal,90.0,7.2,0,0,1,0,81,76,1,1,4,3,1,1,0,0,0,D
1044891,84,Nice,240,Pablo Rosario,90.0,7.2,0,0,0,0,97,92,2,2,8,6,0,0,1,0,0,D
1044891,84,Nice,22163,Dante,90.0,7.2,0,0,0,0,124,119,2,0,9,6,0,0,1,0,0,D
1044891,84,Nice,162465,Melvin Bard,90.0,7.9,0,0,1,0,65,59,3,2,7,6,3,0,0,0,0,D
1044891,84,Nice,1914,Morgan Sanson,78.0,7.2,0,0,1,0,35,32,2,1,7,4,1,1,1,1,0,M
1044891,84,Nice,3099,Youssouf Ndayishimiye,90.0,6.3,0,0,2,2,86,82,0,0,9,1,0,0,0,0,0,M
1044891,84,Nice,116,Khéphren Thuram,90.0,8.3,0,0,3,2,66,61,4,1,14,7,2,1,2,0,0,M
1044891,84,Nice,21592,Gaëtan Laborde,88.0,6.9,0,0,2,0,26,23,1,1,6,2,0,0,1,0,0,F
1044891,84,Nice,137303,Evann Guessand,83.0,7.2,1,0,3,2,8,8,0,0,13,5,2,2,2,0,0,F
1044891,84,Nice,107,Sofiane Diop,78.0,6.5,0,0,1,1,33,26,0,0,10,1,0,1,2,0,0,F
1044891,84,Nice,4399,Hicham Boudaoui,12.0,6.3,0,0,0,0,12,11,0,1,2,1,0,1,0,0,0,M
1044891,84,Nice,334879,Badredine Bouanani,12.0,6.2,0,0,0,0,7,6,0,0,2,0,0,0,0,0,0,M
1044891,84,Nice,69971,Terem Moffi,15.0,6.6,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,F
1044891,84,Nice,19250,Billal Brahimi,10.0,6.6,0,0,0,0,8,7,0,0,1,0,0,0,0,0,0,F
1044891,84,Nice,175171,Teddy Boulhendi,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044891,84,Nice,325141,Ayoub Amraoui,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044891,84,Nice,945,Jordan Lotomba,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044891,84,Nice,156187,Alexis Beka Beka,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044891,84,Nice,333116,Reda Belahyane,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044892,91,Monaco,7313,Philipp Köhn,90.0,7,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,G
1044892,91,Monaco,30504,Wilfried Singo,90.0,7.9,0,0,0,0,60,53,5,3,9,7,1,0,1,0,0,D
1044892,91,Monaco,2810,Denis Zakaria,88.0,7.2,0,0,0,0,57,53,1,1,7,5,4,0,1,0,0,D
1044892,91,Monaco,326176,Soungoutou Magassa,90.0,7.5,0,0,0,0,80,67,1,0,10,8,2,1,1,0,0,D
1044892,91,Monaco,291649,Vanderson,90.0,6.7,0,0,0,0,48,39,0,0,16,5,3,2,3,0,0,M
1044892,91,Monaco,22254,Youssouf Fofana,90.0,7.6,0,0,0,0,65,57,5,3,14,8,2,1,1,0,0,M
1044892,91,Monaco,7754,Mohamed Camara,69.0,6.9,0,0,0,0,47,45,3,0,11,5,0,2,2,1,0,M
1044892,91,Monaco,10316,Caio Henrique,88.0,7.7,0,1,0,0,45,38,1,0,3,2,0,0,0,0,0,M
1044892,91,Monaco,1101,Takumi Minamino,79.0,9.5,2,1,4,2,35,27,4,1,12,7,1,2,2,0,0,F
1044892,91,Monaco,109,Aleksandr Golovin,79.0,6.6,0,0,1,0,38,28,2,0,18,7,1,3,3,1,0,F
1044892,91,Monaco,2059,Wissam Ben Yedder,90.0,7.2,1,0,2,1,33,23,0,0,4,2,0,2,0,0,0,F
1044892,91,Monaco,162991,Eliot Matazo,21.0,6.3,0,0,1,1,13,8,0,1,5,1,0,0,1,0,0,M
1044892,91,Monaco,274300,Maghnes Akliouche,11.0,6.3,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,M
1044892,91,Monaco,81,Krépin Diatta,11.0,6.7,0,0,0,0,7,5,0,0,5,2,0,2,1,0,0,M
1044892,91,Monaco,163039,Chrislain Matsima,2.0,,0,0,0,0,2,2,0,0,3,0,0,0,3,0,0,D
1044892,91,Monaco,158121,Ismail Jakobs,2.0,,0,0,0,0,5,4,0,0,2,1,0,0,0,0,0,D
1044892,91,Monaco,40384,Radosław Majecki,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044892,91,Monaco,21568,Ruben Aguilar,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044892,91,Monaco,343320,Eliesse Ben Seghir,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044892,91,Monaco,36907,Myron Boadu,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,F
1044892,95,Strasbourg,2919,Matz Sels,90.0,5.9,0,0,0,0,27,17,0,0,1,1,0,1,0,0,0,G
1044892,95,Strasbourg,271542,Ismael Doukoure,79.0,6.5,0,0,0,0,37,32,0,1,5,4,2,1,1,0,0,D
1044892,95,Strasbourg,2200,Gerzino Nyamsi,90.0,6.3,0,0,0,0,63,59,0,1,4,0,0,0,3,0,0,D
1044892,95,Strasbourg,364810,Abakar Sylla,90.0,6.2,0,0,0,0,74,62,2,2,14,6,3,0,3,0,0,D
1044892,95,Strasbourg,21636,Frédéric Guilbert,90.0,6.2,0,0,0,0,35,23,2,2,11,5,0,2,2,0,0,M
1044892,95,Strasbourg,327631,Habib Diarra,90.0,6.5,0,0,0,0,15,13,2,0,15,6,2,2,2,0,0,M
1044892,95,Strasbourg,21640,Jessy Deminguet,90.0,6.9,0,0,0,0,51,42,2,3,11,7,0,2,1,0,0,M
1044892,95,Strasbourg,20665,Jean-Ricner Bellegarde,90.0,6.9,0,0,1,1,35,30,2,3,15,8,3,3,2,1,0,M
1044892,95,Strasbourg,20521,Thomas Delaine,79.0,6.3,0,0,0,0,37,28,0,0,9,4,3,0,1,0,0,M
1044892,95,Strasbourg,3292,Lebo Mothiba,59.0,6.6,0,0,1,0,7,5,1,0,6,4,0,1,0,0,0,F
1044892,95,Strasbourg,933,Kévin Gameiro,59.0,6.2,0,0,0,0,18,14,0,0,6,1,0,1,0,0,0,F
1044892,95,Strasbourg,288055,Ângelo,31.0,6.3,0,0,0,0,9,8,0,0,6,1,0,1,0,0,0,F
1044892,95,Strasbourg,129695,Dilane Bakwa,31.0,6.9,0,0,0,0,10,8,0,0,9,7,2,4,0,0,0,F
1044892,95,Strasbourg,191240,Marvin Senaya,11.0,7.3,0,0,1,0,10,8,0,0,7,5,3,1,1,0,0,D
1044892,95,Strasbourg,22260,Ibrahima Sissoko,11.0,6.9,0,0,0,0,10,9,1,1,1,1,0,0,0,0,0,M
1044892,95,Strasbourg,284795,Alaa Bellaarouch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044892,95,Strasbourg,282549,Junior Mwanga,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044892,95,Strasbourg,67953,Lucas Perrin,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044892,95,Strasbourg,22259,Sanjin Prcić,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044893,79,Lille,162453,Lucas Chevalier,90.0,7.9,0,0,0,0,19,15,0,0,1,0,0,0,0,0,0,G
1044893,79,Lille,379329,Tiago Santos,90.0,7.9,0,0,1,0,31,28,0,0,7,6,2,4,0,0,0,D
1044893,79,Lille,22136,Bafodé Diakité,90.0,7.2,0,0,0,0,76,71,1,1,5,2,0,0,2,0,0,D
1044893,79,Lille,142691,Alexsandro Ribeiro,78.0,6.6,0,0,2,1,59,54,0,0,6,3,1,1,2,0,1,D
1044893,79,Lille,679,Ismaily,90.0,7.7,0,0,0,0,30,25,2,1,8,7,0,2,0,0,0,D
1044893,79,Lille,896,Angel Gomes,89.0,7.9,0,0,0,0,89,86,0,1,5,3,3,0,0,0,0,M
1044893,79,Lille,2204,Benjamin André,90.0,7.2,0,0,0,0,75,61,3,2,11,5,0,1,2,0,0,M
1044893,79,Lille,48392,Edon Zhegrova,71.0,7.9,0,0,2,1,41,37,0,0,7,4,2,1,0,0,0,M
1044893,79,Lille,22093,Rémy Cabella,81.0,7.2,0,0,2,2,54,48,0,0,7,2,0,2,1,0,0,M
1044893,79,Lille,67889,Hakon Arnar Haraldsson,70.0,6.6,0,0,0,0,35,26,1,0,7,4,1,1,0,0,0,M
1044893,79,Lille,8489,Jonathan David,89.0,7.5,1,0,2,1,10,9,0,1,6,1,0,1,1,0,0,F
1044893,79,Lille,327,Adam Ounas,20.0,7.9,1,0,2,2,11,11,0,0,4,2,1,1,0,0,0,M
1044893,79,Lille,18751,Ivan Cavaleiro,19.0,6.9,0,1,1,1,7,6,0,0,2,1,0,1,0,0,0,F
1044893,79,Lille,342970,Leny Yoro,9.0,6.9,0,0,0,0,2,,1,0,1,1,0,0,0,0,0,D
1044893,79,Lille,356041,Carlos Baleba,1.0,,0,0,0,0,4,2,2,0,2,2,0,0,0,0,0,M
1044893,79,Lille,49888,Yusuf Yazıcı,1.0,,0,0,0,0,5,3,1,0,3,1,0,0,0,0,0,M
1044893,79,Lille,22219,Adam Jakubech,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044893,79,Lille,47969,Gabriel Gudmundsson,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044893,79,Lille,291503,Ignacio Miramón,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044893,79,Lille,271572,Alan Virginius,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,F
1044893,83,Nantes,20762,Rémy Descamps,90.0,7.7,0,0,0,0,29,19,0,0,1,0,0,0,0,0,0,G
1044893,83,Nantes,99,Ronaël Pierre-Gabriel,90.0,6.9,0,0,0,0,22,18,4,0,9,4,0,0,1,0,0,D
1044893,83,Nantes,20545,Jean-Charles Castelletto,90.0,6.7,0,0,0,0,35,28,0,2,9,4,0,1,3,1,0,D
1044893,83,Nantes,21088,Nicolas Pallois,90.0,7,0,0,0,0,29,25,0,0,5,2,1,1,1,1,0,D
1044893,83,Nantes,21498,Marcus Coco,65.0,6.3,0,0,0,0,10,7,1,0,5,2,0,0,0,0,0,M
1044893,83,Nantes,93671,Pedro Chirivella,90.0,6.5,0,0,0,0,37,34,2,0,6,3,0,0,0,0,0,M
1044893,83,Nantes,10036,Douglas Augusto,72.0,6.9,0,0,0,0,23,18,3,2,6,3,0,0,2,0,0,M
1044893,83,Nantes,272460,Quentin Merlin,90.0,6.6,0,0,0,0,30,24,2,1,9,2,0,0,3,0,0,M
1044893,83,Nantes,21582,Florent Mollet,65.0,6.9,0,0,1,1,18,15,0,0,3,1,0,1,1,0,0,F
1044893,83,Nantes,2781,Moses Simon,72.0,7,0,0,2,1,10,7,0,0,3,3,2,0,0,0,0,F
1044893,83,Nantes,2668,Mostafa Mohamed,90.0,7,0,0,1,1,11,5,1,0,13,8,2,3,2,0,0,F
1044893,83,Nantes,21101,Samuel Moutoussamy,25.0,6.5,0,0,1,1,10,9,1,1,2,1,0,0,0,0,0,M
1044893,83,Nantes,368909,Stredair Appuah,25.0,6.2,0,0,1,0,5,4,0,0,4,2,2,0,1,0,0,F
1044893,83,Nantes,311520,Marquinhos,18.0,7.3,0,0,0,0,11,11,0,0,3,1,0,1,1,0,0,F
1044893,83,Nantes,84055,Abdoul Kader Bamba,18.0,7,0,0,0,0,13,12,1,0,4,2,0,1,0,0,0,F
1044893,83,Nantes,21484,Denis Petrić,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044893,83,Nantes,388777,Bastien Meupiyou,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044893,83,Nantes,365742,Michel Diaz,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044893,83,Nantes,179,Moussa Sissoko,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044893,83,Nantes,119029,Lamine Diack,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044894,80,Lyon,8551,Rémy Riou,90.0,5.9,0,0,0,0,21,19,0,0,1,0,0,0,0,0,0,G
1044894,80,Lyon,334914,Sael Kumbedi,90.0,6.7,0,1,1,0,56,50,7,0,16,8,0,1,3,1,0,D
1044894,80,Lyon,1902,Duje Ćaleta-Car,90.0,6.2,0,0,0,0,62,52,1,1,6,3,0,0,0,0,0,D
1044894,80,Lyon,162466,Sinaly Diomandé,90.0,6.3,0,0,0,0,58,52,2,2,9,4,0,1,2,1,0,D
1044894,80,Lyon,529,Nicolás Tagliafico,90.0,6.2,0,0,0,0,37,33,3,0,8,4,0,0,3,1,0,D
1044894,80,Lyon,659,Maxence Caqueret,69.0,6.7,0,0,0,0,53,45,1,0,4,2,1,0,1,0,0,M
1044894,80,Lyon,193952,Johann Lepenant,90.0,6.9,0,0,0,0,72,64,3,1,10,5,1,1,4,1,0,M
1044894,80,Lyon,161904,Bradley Barcola,90.0,6.5,0,0,0,0,30,24,0,1,11,5,1,2,2,0,0,M
1044894,80,Lyon,156477,Rayan Cherki,90.0,7.6,0,0,1,0,69,55,1,0,15,9,6,2,0,0,0,M
1044894,80,Lyon,238391,Jeffinho,69.0,6.7,0,0,1,0,22,17,1,0,12,6,4,0,1,0,0,M
1044894,80,Lyon,1467,Alexandre Lacazette,80.0,7,1,0,2,2,14,13,0,0,8,2,1,1,3,0,1,F
1044894,80,Lyon,1456,Ainsley Maitland-Niles,21.0,6.9,0,0,0,0,34,31,1,0,2,2,1,0,0,0,0,M
1044894,80,Lyon,236955,Amin Sarr,21.0,6.5,0,0,1,1,4,4,0,0,2,1,1,0,1,0,0,F
1044894,80,Lyon,198389,Mathieu Patouillet,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044894,80,Lyon,276184,Mamadou Sarr,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044894,80,Lyon,10561,Henrique,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044894,80,Lyon,270811,Mohamed El Arouch,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044894,80,Lyon,21152,Jeff Reine-Adélaïde,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044894,80,Lyon,3084,Tino Kadewere,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,F
1044894,82,Montpellier,21566,Benjamin Lecomte,90.0,7.2,0,1,0,0,34,17,0,0,0,0,0,0,0,0,0,G
1044894,82,Montpellier,3336,Falaye Sacko,90.0,6.9,0,0,0,0,23,17,2,3,3,3,0,1,0,0,0,D
1044894,82,Montpellier,22138,Christopher Jullien,90.0,6.9,0,0,0,0,27,23,2,0,4,4,0,2,0,0,0,D
1044894,82,Montpellier,3335,Boubakar Kouyaté,90.0,6.7,0,0,1,0,23,22,0,2,8,4,0,2,2,1,0,D
1044894,82,Montpellier,22141,Issiaga Sylla,90.0,6.9,0,0,0,0,20,13,6,1,16,7,1,0,2,0,0,D
1044894,82,Montpellier,128287,Joris Chotard,90.0,7.3,0,0,1,1,39,36,2,1,5,3,0,0,1,0,0,M
1044894,82,Montpellier,21439,Jordan Ferri,89.0,6.3,0,0,0,0,39,34,2,1,15,3,0,1,1,0,0,M
1044894,82,Montpellier,15286,Mousa Al-Taamari,89.0,8.9,2,0,4,3,20,16,1,0,15,8,4,3,0,0,0,M
1044894,82,Montpellier,21443,Teji Savanier,89.0,6.9,0,0,0,0,32,24,0,0,8,4,1,3,0,0,0,M
1044894,82,Montpellier,22097,Arnaud Nordin,63.0,8,1,0,2,2,22,20,1,1,13,9,2,6,0,0,0,M
1044894,82,Montpellier,57446,Akor Adams,90.0,7,1,0,3,1,12,10,2,0,15,6,1,1,3,0,0,F
1044894,82,Montpellier,22102,Wahbi Khazri,27.0,6.9,0,0,1,1,3,2,0,0,2,2,1,1,0,0,0,F
1044894,82,Montpellier,20833,Leo Leroy,1.0,,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,M
1044894,82,Montpellier,999,Bećir Omeragić,1.0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044894,82,Montpellier,179401,Sacha Delaye,1.0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,F
1044894,82,Montpellier,21565,Dimitry Bertaud,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044894,82,Montpellier,119113,Belmin Dizdarević,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044894,82,Montpellier,179400,Maxime Estève,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044894,82,Montpellier,179399,Enzo Tchato Mbiayi,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044894,82,Montpellier,326088,Khalil Fayad,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044895,93,Reims,20566,Yehvann Diouf,90.0,7.3,0,0,0,0,37,23,0,0,0,0,0,0,0,0,0,G
1044895,93,Reims,22000,Thomas Foket,90.0,7.2,0,0,0,0,39,35,1,1,6,3,0,2,1,0,0,D
1044895,93,Reims,135068,Emmanuel Agbadou,90.0,7.3,0,0,0,0,60,51,2,2,7,3,0,0,1,0,0,D
1044895,93,Reims,2704,Yunis Abdelhamid,90.0,7,0,0,0,0,61,54,0,1,10,3,0,0,0,0,0,D
1044895,93,Reims,278128,Josh Wilson-Esbrand,61.0,6.7,0,0,0,0,34,26,0,1,9,4,2,2,0,0,0,D
1044895,93,Reims,314231,Amir Richardson,73.0,7.7,0,1,0,0,28,24,1,1,4,2,0,1,0,0,0,M
1044895,93,Reims,37236,Azor Matusiwa,90.0,7.2,0,0,0,0,59,49,4,0,7,7,2,0,0,0,0,M
1044895,93,Reims,1942,Junya Ito,90.0,7.3,0,1,0,0,30,20,3,0,11,4,1,0,0,0,0,M
1044895,93,Reims,3080,Marshall Munetsi,86.0,6.6,1,0,3,3,16,9,0,1,8,2,1,1,2,0,0,M
1044895,93,Reims,33321,Keito Nakamura,61.0,6.3,0,0,2,0,14,8,1,0,12,4,1,0,2,0,0,M
1044895,93,Reims,334429,Oumar Diakité,73.0,6,0,0,0,0,7,4,1,1,11,1,0,0,1,0,0,F
1044895,93,Reims,8474,Thibault De Smet,29.0,6.9,0,0,0,0,14,10,1,1,1,1,0,0,0,0,0,D
1044895,93,Reims,1300,Mohamed Daramy,29.0,7.3,1,0,1,1,11,8,0,0,3,1,1,0,0,0,0,F
1044895,93,Reims,8966,Teddy Teuma,17.0,6.9,0,0,0,0,5,3,1,1,3,1,0,0,1,0,0,M
1044895,93,Reims,386481,Mamadou Diakhon,17.0,6.3,0,0,0,0,3,3,1,1,4,1,0,0,1,0,0,F
1044895,93,Reims,343351,Valentin Atangana Edoa,13.0,6.5,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,M
1044895,93,Reims,21080,Alexandre Olliero,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044895,93,Reims,276554,Cheick Keita,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044895,93,Reims,145476,Reda Khadra,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044895,93,Reims,352990,Amine Salama,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,F
1044895,99,Clermont Foot,119853,Mory Diaw,90.0,6.9,0,0,0,0,40,26,0,0,2,2,1,0,0,0,0,G
1044895,99,Clermont Foot,196187,Alidu Seidu,90.0,7,0,0,0,0,32,26,5,1,12,10,3,2,0,0,0,D
1044895,99,Clermont Foot,40392,Mateusz Wieteska,85.0,6.7,0,0,1,1,36,23,2,1,8,5,0,1,0,0,0,D
1044895,99,Clermont Foot,64256,Andy Pelmard,90.0,7,0,0,0,0,55,50,4,1,6,5,0,0,1,0,0,D
1044895,99,Clermont Foot,2203,Mehdi Zeffane,72.0,7,0,0,0,0,28,23,6,1,12,8,0,1,1,0,0,M
1044895,99,Clermont Foot,2051,Maxime Gonalons,90.0,7,0,0,2,1,44,41,1,3,7,2,0,1,2,0,0,M
1044895,99,Clermont Foot,20776,Johan Gastien,61.0,6.6,0,0,0,0,39,32,0,1,4,1,1,0,0,0,0,M
1044895,99,Clermont Foot,1927,Neto Borges,90.0,7.3,0,0,0,0,41,33,0,1,7,6,3,1,0,0,0,M
1044895,99,Clermont Foot,146008,Muhammed Cham-Saračević,90.0,7.3,0,0,3,1,44,39,5,0,11,7,1,0,1,0,0,F
1044895,99,Clermont Foot,21618,Jim Allevinah,72.0,7,0,0,0,0,29,23,2,1,10,5,2,1,1,0,0,F
1044895,99,Clermont Foot,20677,Grejohn Kyei,62.0,6.7,0,0,0,0,14,6,0,0,8,5,1,0,0,0,0,F
1044895,99,Clermont Foot,20778,Yohann Magnin,29.0,6.9,0,0,2,0,30,29,1,1,2,1,0,0,0,0,0,M
1044895,99,Clermont Foot,1325,Komnen Andrić,28.0,6.7,0,0,0,0,12,9,0,0,1,0,0,0,0,0,0,F
1044895,99,Clermont Foot,406591,Cheick Konate,18.0,6.3,0,0,0,0,11,8,0,1,4,1,1,0,0,0,0,D
1044895,99,Clermont Foot,46710,Jérémie Bela,18.0,6.7,0,0,0,0,9,9,0,0,3,1,0,1,0,0,0,F
1044895,99,Clermont Foot,21589,Bilal Boutobba,14.0,7.3,0,0,2,1,8,7,0,0,2,2,1,1,0,0,0,M
1044895,99,Clermont Foot,328447,Massamba Ndiaye,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044895,99,Clermont Foot,20768,Florent Ogier,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044895,99,Clermont Foot,21630,Yoël Armougom,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044895,99,Clermont Foot,286660,Habib Keita,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044896,116,Lens,21628,Brice Samba,90.0,7.2,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,G
1044896,116,Lens,21635,Jonathan Gradit,90.0,7.2,0,0,0,0,60,52,1,1,14,8,0,2,3,1,0,D
1044896,116,Lens,25287,Kevin Danso,90.0,6.6,0,0,0,0,67,58,0,0,2,1,0,0,0,0,0,D
1044896,116,Lens,6231,Facundo Medina,90.0,6.9,0,0,1,0,61,56,4,1,12,6,1,0,3,0,0,D
1044896,116,Lens,3007,Przemysław Frankowski,90.0,6.9,0,0,0,0,43,32,1,0,5,1,0,0,1,0,0,M
1044896,116,Lens,128987,Salis Abdul Samed,90.0,6.5,0,0,0,0,57,53,1,0,6,2,0,1,3,1,0,M
1044896,116,Lens,270509,Andy Diouf,81.0,7.9,0,0,3,2,43,37,3,0,8,6,2,1,0,0,0,M
1044896,116,Lens,2483,Deiver Machado,75.0,7.2,1,0,1,1,22,18,0,0,13,5,0,2,3,0,0,M
1044896,116,Lens,22261,Adrien Thomasson,74.0,6.9,0,0,0,0,36,28,3,0,8,4,0,1,1,0,0,F
1044896,116,Lens,21146,Angelo Fulgini,75.0,6.7,0,0,3,1,17,11,1,0,8,1,0,0,1,0,0,F
1044896,116,Lens,20761,Florian Sotoca,89.0,7.3,0,0,4,0,24,21,1,0,9,7,0,3,0,0,0,F
1044896,116,Lens,23643,Morgan Guilavogui,16.0,6.3,0,0,1,0,4,3,0,0,1,0,0,0,0,0,0,F
1044896,116,Lens,174607,David da Costa,15.0,6.3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,M
1044896,116,Lens,3333,Massadio Haïdara,15.0,6.9,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,D
1044896,116,Lens,36868,Stijn Spierings,9.0,6.7,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,M
1044896,116,Lens,351923,Oscar Cortés,8.0,6.3,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,F
1044896,116,Lens,20651,Jean-Louis Leca,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044896,116,Lens,85914,Julien Le Cardinal,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044896,116,Lens,360114,Abdukodir Khusanov,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
1044896,116,Lens,395811,Fodé Sylla,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,M
1044896,94,Rennes,1897,Steve Mandanda,90.0,6.7,0,0,0,0,39,26,0,0,0,0,0,0,0,0,0,G
1044896,94,Rennes,180731,Lorenz Assignon,90.0,6.9,0,0,0,0,42,35,1,0,10,7,2,2,1,0,0,D
1044896,94,Rennes,162265,Warmed Omari,90.0,6.6,0,0,0,0,53,44,1,0,5,3,0,0,2,1,0,D
1044896,94,Rennes,204043,Arthur Theate,90.0,6.9,0,0,0,0,76,70,0,1,3,0,0,0,0,0,0,D
1044896,94,Rennes,343316,Jeanuel Belocian,82.0,6.9,0,0,0,0,44,38,0,2,1,0,0,0,1,0,0,D
1044896,94,Rennes,2206,Benjamin Bourigeaud,89.0,7.3,1,0,2,1,50,45,1,0,5,3,0,1,1,0,0,M
1044896,94,Rennes,21153,Baptiste Santamaria,62.0,6.3,0,0,0,0,36,27,2,0,6,3,0,0,0,0,0,M
1044896,94,Rennes,20638,Enzo Le Fée,63.0,6.3,0,0,0,0,39,31,1,0,10,5,0,2,1,0,0,M
1044896,94,Rennes,21497,Ludovic Blas,63.0,6.2,0,0,0,0,7,6,2,0,13,4,0,2,2,0,0,F
1044896,94,Rennes,147831,Arnaud Kalimuendo,90.0,7.6,0,0,2,2,29,26,1,1,7,4,0,3,1,0,0,F
1044896,94,Rennes,85041,Amine Gouiri,90.0,7.5,0,0,1,0,33,25,3,2,12,9,2,2,0,0,0,F
1044896,94,Rennes,902,Nemanja Matić,28.0,7.3,0,0,1,1,21,16,2,1,6,5,1,0,0,0,0,M
1044896,94,Rennes,343027,Désiré Doué,27.0,6.9,0,0,2,0,13,12,0,2,5,2,0,2,1,0,0,M
1044896,94,Rennes,1422,Jeremy Doku,27.0,6.3,0,0,1,1,10,7,0,0,3,1,0,1,0,0,0,F
1044896,94,Rennes,162267,Adrien Truffert,8.0,6.5,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,D
1044896,94,Rennes,161747,Guéla Doué,8.0,6.6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,D
1044896,94,Rennes,20706,Gauthier Gallon,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,G
1044896,94,Rennes,20916,Christopher Wooh,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,D
